Level,Time,InternalResistance,StartingInternalResistance,Voltage,Current,Temp,AccelX,AccelY,AccelCombined,Speed,Distance
1,27,0.6975015520629416,0.6,6.1603714906615075,0.2751996649364809,25.012562172134768,-0.003353267221866794,-0.015447710967776116,0.015807472132039226,0.0951021044243164,1.639482346826358
1,28,0.5428295445652905,0.6,6.185336972402754,0.30513367345476944,25.01317243948168,0.01693839360011829,-0.006510255933001469,0.018146421412105172,0.10347219190540777,1.7429545387317658
1,29,0.6441721568863695,0.6,6.14514467651556,0.31464521700160436,25.01380172991568,-0.019244972643558855,0.0001747915902505673,0.01924576639553102,0.08878254429702234,1.831737083028788
1,30,0.6364579723853638,0.6,6.205535245931904,0.2193206433523955,25.014240371202387,-0.00016587903196519857,-0.016020576556067475,0.01602143529906308,0.08236435075478526,1.9141014337835733
1,31,0.6732960252673496,0.6,6.181841054969726,0.2556128085040791,25.014751596819394,-0.026208837566997517,0.0026705086934918293,0.026344539914283486,0.06908408228502223,1.9831855160685956
1,32,0.5362518594785999,0.6,6.259239530902103,0.16871000384755205,25.01508901682709,0.006416669101359494,0.008235041539637314,0.0104398061052825,0.06778284587424506,2.0509683619428407
1,33,0.6182150740236987,0.6,6.127651498196213,0.3582747750748947,25.01580556637724,0.03185067086425353,0.006552637307225978,0.032517722709056035,0.08863692077962745,2.139605282722468
1,34,0.5948341958386945,0.6,6.217694627739543,0.21969808295413043,25.016244962543148,0.006336869173445558,-0.0009815038964295793,0.006412430180522126,0.09217454396264063,2.2317798266851088
1,35,0.5395448784437914,0.6,6.196596282229135,0.2818837950217403,25.016808730133192,-0.0035601278745206483,-0.004100496932025485,0.0054303393607112,0.09805887864730249,2.329838705332411
1,36,0.4294673597647855,0.6,6.235808738204373,0.26562906801574054,25.017339988269224,-0.013535542008272426,-0.0034598177569938643,0.01397072783964091,0.09408278664395783,2.423921491976369
1,37,0.7139565497392785,0.6,6.156027308913534,0.2719279179959551,25.017883844105217,-0.00647917303120297,0.0023218103620027577,0.006882622067596859,0.08603854823310111,2.50996004020947
1,38,0.7122494892918956,0.6,6.175688956774125,0.24304970841037332,25.01836994352204,-0.014005630273130917,0.004160500462614255,0.014610525091421411,0.07746153272013738,2.5874215729296073
1,39,0.4645476611742001,0.6,6.223607114742722,0.26047096024517324,25.01889088544253,-0.009045390282451857,0.006769080350302456,0.011297766777143406,0.06415355512990452,2.6515751280595117
1,40,0.6109559227488147,0.6,6.2329038776809975,0.19073085127877132,25.019272347145087,-0.009879855458983965,-0.016760038063299766,0.019455344247112986,0.057363829361391776,2.7089389574209033
1,41,0.6458475014993708,0.6,6.172435579088697,0.2688285595453641,25.019810004264176,0.01699758147621961,-0.005757879698130661,0.0179463354102967,0.0691507620730838,2.778089719493987
1,42,0.532366404231686,0.6,6.252563088750667,0.1854461437845616,25.020180896551746,-0.006751518358736426,-0.013833639553950554,0.01539326422358105,0.06965521749898321,2.8477449369929704
1,43,0.6893221760749619,0.6,6.175081170994404,0.25190273974985794,25.020684702031247,-0.02275804610775422,-0.0005256729626954629,0.022764116383167082,0.05286031177573407,2.9006052487687044
1,44,0.5522503089581173,0.6,6.231212210559407,0.21544268319546012,25.021115587397638,-0.02175769095302319,0.0009740016626878341,0.02177948105089251,0.034211482539695595,2.9348167313084
1,45,0.2448740546663455,0.6,6.3237444563442855,0.10895631636788039,25.021333500030373,4.5229378561542286e-05,-0.003909533751876011,0.003909795372361932,0.04078079774212734,2.9755975290505274
1,46,0.8497708558508485,0.6,6.203033381025257,0.17725488269852144,25.02168800979577,0.005753931426954424,0.010201727117157998,0.011712513096643716,0.04764013574140649,3.023237664791934
1,47,0.5764249463215912,0.6,6.239890064543636,0.19306134872368264,25.022074132493216,-0.016137045713454107,0.012111452896827008,0.020176509500658604,0.041955623689421934,3.065193288481356
1,48,0.6520645867051638,0.6,6.204918344664178,0.22086650690498366,25.022515865507025,0.03174178625324511,-0.010600158227215472,0.03346497197053517,0.050658242965827625,3.1158515314471837
1,49,0.5946820077643609,0.6,6.246756333098013,0.1753302770938071,25.02286652606121,-0.004419811595994722,0.0037005588784751876,0.005764448851117594,0.050232921662461655,3.1660844531096455
1,50,0.6039455753641989,0.6,6.215700235716577,0.21989413896808507,25.02330631433915,-0.005424729863280188,-0.004607197873885533,0.007117159991084875,0.03814436097886233,3.204228814088508
1,51,0.493940364338812,0.6,6.284180202487294,0.13282543427751484,25.023571965207704,-0.012494036408598159,0.010777438059762627,0.016500124754419174,0.026987340166948558,3.2312161542554563
1,52,0.6689061978106581,0.6,6.2743451428627415,0.11326210158938749,25.023798489410883,-0.008388706617168082,-0.0028688719238990764,0.008865710621526959,0.019020348062686265,3.2502365023181428
1,53,0.7223910164262535,0.6,6.26944801294358,0.11026649880897334,25.0240190224085,0.006226864750014294,-0.00890915082995528,0.010869536012446135,0.022502049235461164,3.272738551553604
1,54,0.6506644785042751,0.6,6.2795089440798595,0.11222952599477243,25.024243481460488,-0.01487076027401699,0.009432607249694948,0.017610042324034306,0.014678291720006512,3.2874168432736104
1,55,0.47738477631772047,0.6,6.281701421432296,0.13960606352625798,25.02452269358754,-0.014587668209921741,0.006063195243593808,0.015797544124473904,0.02668234589005218,3.3140991891636626
1,56,0.7048180946033172,0.6,6.243280900673434,0.1550648022863699,25.02483282319211,-0.003542046430222323,-0.004533858038513877,0.005753430422560753,0.012455205466669768,3.326554394630332
1,57,0.7519046400764912,0.6,6.306981215648756,0.057000552842318516,25.024946824297796,-0.005770832100870654,0.0015670385527236396,0.005979808773042947,0.010331308809715967,3.336885703440048
1,58,0.6855622432037586,0.6,6.242964944261762,0.15292029543351573,25.02525266488866,0.024397402577341902,-0.006894491845499376,0.02535285526974322,0.021083392906033158,3.357969096346081
1,59,1.0064506981625954,0.6,6.259356513735324,0.08963682543590462,25.025431938539533,-0.007427833430032985,0.006203582983435125,0.009677662491360269,0.01845211761607965,3.3764212139621606
1,60,0.4904176356596716,0.6,6.269663864810201,0.16495517112014246,25.025761848881775,0.010982538613439848,0.00160928168298223,0.011099817202588489,0.029591477345545045,3.406012691307706
1,61,0.6377435773203618,0.6,6.279109617831415,0.1092261857178416,25.02598030125321,0.003938734382794462,-0.009931236109295806,0.010683776448278398,0.030725794675176547,3.4367384859828825
1,62,0.5996125628688851,0.6,6.239468769657202,0.18586854995966506,25.026352038353128,0.017776877823847986,-0.01570623408633453,0.023721365355703176,0.04206952784839525,3.478808013831278
1,63,0.8264721509898468,0.6,6.2244955220646485,0.1525706025778439,25.026657179558285,-0.022831631840501136,-0.010225068436356035,0.025016703160655476,0.04179353830191601,3.520601552133194
1,64,0.7553417921477055,0.6,6.2607489234213975,0.11590143637486489,25.026888982431036,0.018688301010285874,0.0016422775548733395,0.01876032169815573,0.04400048999012629,3.56460204212332
1,65,0.6221564796500196,0.6,6.232256892368927,0.18445745442654793,25.02725789733989,0.004354480152035437,-0.0076149221181162335,0.008772031478480135,0.05127334376964036,3.6158753858929606
1,66,0.48708584616481115,0.6,6.234412338950995,0.24153205893414748,25.02774096145776,0.0034653654967294664,-0.011158969859603945,0.011684663724449769,0.060725248635599686,3.6766006345285605
1,67,0.7561893073244828,0.6,6.17558816961193,0.2317351022908814,25.028204431662342,0.015739305177769555,0.0005892558918162996,0.015750331742061936,0.06831935558849057,3.744919990117051
1,68,0.7700495946871864,0.6,6.2139494110698426,0.17853315823148147,25.028561497978806,-0.00577361671665956,-0.002334666615436927,0.006227785978670625,0.0656368833195481,3.810556873436599
1,69,0.5776732620593306,0.6,6.17003142790346,0.31230845353693565,25.02918611488588,0.03196347214489425,0.017195893074161944,0.036295485809883316,0.08240040685678462,3.8929572802933836
1,70,0.7531133890009626,0.6,6.14260971144867,0.2758303785453455,25.02973777564297,0.005753940887179779,0.0009395322938556872,0.005830142079259901,0.08945541728590145,3.982412697579285
1,71,0.6545698083430932,0.6,6.206906723786322,0.219511725240457,25.030176799093454,0.001816463684107407,-0.014169061131262595,0.014285021304049128,0.09594033643053648,4.0783530340098215
1,72,0.6717563012934723,0.6,6.160725516855472,0.2830873195593957,25.030742973732572,0.013311458346412263,5.2926462993608534e-05,0.013311563564012821,0.10103593765645079,4.179388971666272
1,73,0.6165408317201398,0.6,6.173524545128839,0.28095145869678906,25.031304876649966,0.003042746598948762,0.0019429293804577167,0.0036101636310366964,0.10493799192511567,4.284326963591388
1,74,0.5585254197575288,0.6,6.186692992058008,0.287425533444019,25.031879727716852,-0.003561763134913511,-0.0011038929902688775,0.0037289055181371493,0.10920252034847741,4.393529483939865
1,75,0.574824961557053,0.6,6.160536842105846,0.3312096074675421,25.03254214693179,-0.012077495422538435,0.020210435614847973,0.02354416283122745,0.09373598367377953,4.4872654676136445
1,76,0.5811784453212783,0.6,6.223408086510718,0.21762986237868565,25.032977406656546,-0.013237430672149941,-0.009788298593587699,0.01646330343999062,0.08567374342673362,4.572939211040378
1,77,0.6650285416035735,0.6,6.192432427515204,0.2458520641199082,25.033469110784786,-0.016564313377026324,-0.007931173627076717,0.01836518425595481,0.07871447386603878,4.6516536849064165
1,78,0.7352531376130406,0.6,6.137632919808351,0.28673157939275573,25.034042573943573,-0.027514353132354733,-0.0070972796584688825,0.028414978564877274,0.053956826079289616,4.705610510985706
1,79,0.5043198774594667,0.6,6.19413102803531,0.3037528491512022,25.034650079641874,0.029278984811761832,0.004960009463439622,0.0296961385618533,0.07194987024590577,4.777560381231612
1,80,0.6656288962066267,0.6,6.175751520499191,0.26012202430271203,25.03517032369048,0.015145032575462389,-0.02655619092974933,0.030571282086447035,0.07846894270808365,4.856029323939696
1,81,0.6051441885641706,0.6,6.162482781235924,0.3110052325847848,25.035792334155648,0.0029870337218339225,-0.0034994336458910474,0.00460091363724286,0.09175532926300733,4.947784653202703
1,82,0.42767005983280415,0.6,6.2153671183529555,0.31426227116386013,25.036420858697976,0.0012417807878529656,-0.005142339659399888,0.005290149024150236,0.09958263971891033,5.047367292921614
1,83,0.5732644426126507,0.6,6.1836401091042665,0.2900242324932977,25.037000907162962,-0.0031752142681066957,-0.0023421580134453655,0.003945591186163955,0.08544395699414566,5.132811249915759
1,84,0.7279647567487337,0.6,6.180955758800739,0.22731925112428542,25.03745554566521,-0.017810481530777078,0.013014280716647609,0.022058666209221655,0.07942505476974546,5.212236304685505
1,85,0.6736646969921439,0.6,6.152103723929615,0.28542007163082395,25.03802638580847,0.00040953405058392466,0.0017581895329602801,0.0018052558191012057,0.08643515202167021,5.298671456707176
1,86,0.5955786386881365,0.6,6.199545517421412,0.2602334599912202,25.038546852728455,0.00011733073744804893,-0.009130792180417964,0.00913154599966139,0.08877853956860146,5.387449996275778
1,87,0.573101268470051,0.6,6.193533703033278,0.2688477603107074,25.039084548249075,-0.010322611476451912,0.014123277060374431,0.017493520589574738,0.06908850345679698,5.4565384997325745
1,88,0.764403598475834,0.6,6.1376445921563345,0.2792722111173841,25.03964309267131,-0.012356013756009131,0.0006485610634357618,0.012373023373116685,0.044483784058851256,5.501022283791426
1,89,0.6306811510043567,0.6,6.248170238418224,0.16099475444592964,25.0399650821802,-0.01327423854559419,-0.001098827793093138,0.013319640816636629,0.03323851392092374,5.534260797712349
1,90,0.6536038859558055,0.6,6.269570284334846,0.12598219844624825,25.04021704657709,0.000964494865584138,-0.004438360931551978,0.004541948712223103,0.03804946301793305,5.572310260730283
1,91,0.4511353093614574,0.6,6.274174920111909,0.1657544198564277,25.040548555416805,0.01461631245987494,0.0009632135592119683,0.014648015916339836,0.051026489753282125,5.623336750483564
1,92,0.6749112588287455,0.6,6.205066298308719,0.21895531009998737,25.040986466037005,-0.013319705954536076,0.0002033418170524325,0.013321257996520675,0.061348521970157846,5.684685272453722
1,93,0.396712229785671,0.6,6.271240396362199,0.19830789544510546,25.041383081827895,-0.011663409451793177,-0.017815628557055915,0.021293936717365455,0.04773441554685086,5.732419688000572
1,94,0.5638329010975113,0.6,6.25654016774056,0.16759164353617353,25.041718265114966,-0.00597760915345628,0.005270042084546597,0.007969012157374122,0.04167052740421882,5.774090215404791
1,95,0.6024426720119358,0.6,6.265935147664268,0.1413416112898917,25.042000948337545,0.012269564593280154,-0.003638588099707899,0.012797716150470363,0.048041293790153775,5.822131509194945
1,96,0.6294952135724597,0.6,6.26080040029491,0.14429753245710208,25.04228954340246,-0.026378435469225078,-0.00659891729729498,0.027191314188553126,0.04118089933574472,5.863312408530689
1,97,0.6580660425292453,0.6,6.232948231932678,0.1766092925598261,25.04264276198758,-0.011685610187208702,0.004453932508947973,0.012505638737851793,0.031664784847902507,5.894977193378591
1,98,0.4092276340687938,0.6,6.32745954942855,0.05567781399866634,25.042754117615576,-0.0032857787495987507,-0.010840366206719345,0.01132739517661044,0.03057441638161589,5.925551609760207
1,99,0.6551691306222627,0.6,6.242225706517277,0.16395605971450747,25.043082029735004,-0.0028412055565912187,-0.0017858909208732915,0.003355868798994155,0.03703477585026788,5.962586385610475
2,0,0.851331955896872,0.6,6.285591923978627,0.07586784367481075,25.00015173568735,-0.0175639226135138,-0.005900576458695397,0.01852857739057189,0.0,0.0
2,1,0.5714593114176517,0.6,6.296471910218002,0.09305174540799979,25.000337839178165,-0.006528456028751583,-0.013032427541123158,0.01457617596401636,0.010895105949340723,0.010895105949340723
2,2,0.6167047824288041,0.6,6.222301929205848,0.2084331633309211,25.00075470550483,0.019200125879016705,0.0032962298212773807,0.019481015497267214,0.02785679619522832,0.03875190214456904
2,3,0.5373809487680093,0.6,6.225473566096153,0.2300927475851319,25.001214891,0.019831571108763695,-0.0030224973045507005,0.020060575829172183,0.049930956646508415,0.08868285879107746
2,4,0.5919549412476347,0.6,6.264791171002045,0.14812602163851069,25.001511143043277,0.002694102964248749,-1.385042735095726e-05,0.002694138566650145,0.05318638981524473,0.1418692486063222
2,5,0.5359907290570523,0.6,6.26656442246384,0.15459817676140056,25.0018203393968,-0.0047296697636111185,0.004032645401632468,0.006215464987281703,0.05299476046215362,0.1948640090684758
2,6,0.5162192129775036,0.6,6.265319621125791,0.16847802469906215,25.0021572954462,-0.0033833438171752854,0.013675972398067136,0.014088265912379437,0.050515236717747804,0.2453792457862236
2,7,0.6935530206207516,0.6,6.174348681580523,0.25215424697935707,25.002661603940158,0.02758193011898894,-0.000722870075600049,0.027591401019792152,0.0678078119107882,0.31318705769701183
2,8,0.5505954326818855,0.6,6.224324555124756,0.21902255772551774,25.00309964905561,0.002384249495270182,0.005200406145708678,0.005720915113512934,0.0670204551431315,0.3802075128401433
2,9,0.5922875282673189,0.6,6.201106424119327,0.24591343950368807,25.003591475934616,0.0038470009981933537,-0.009456157955562913,0.010208738411804684,0.07457449617352939,0.4547820090136727
2,10,0.5529037595136784,0.6,6.246104460928251,0.18824220154090343,25.003967960337697,-0.009266512352103799,-0.006493379277303882,0.011315132593593933,0.06978963744823267,0.5245716464619053
2,11,0.7675983408851174,0.6,6.163113202153951,0.24467080589345064,25.004457301949483,-0.0006703145352156131,-0.018845858449794476,0.01885777564522951,0.07457644265319488,0.5991480891151002
2,12,0.5844741190761716,0.6,6.219005446687124,0.22564124071456115,25.00490858443091,-0.024304490823736927,0.010170209914132446,0.02634656417635192,0.059661767556235805,0.658809856671336
2,13,0.6483121693700404,0.6,6.146717422076818,0.31909087427836513,25.005546766179467,0.027817615166170866,0.008674074113549179,0.029138621711750943,0.07992542576577329,0.7387352824371093
2,14,0.320659988049581,0.6,6.295837040786714,0.16083129940493046,25.005868428778278,-0.0029148600448948548,0.023807453512197502,0.023985229867915996,0.07736824643948065,0.8161035288765899
2,15,0.6908156490086537,0.6,6.153929654943348,0.2767040227816957,25.00642183682384,0.0022419149990001294,0.010907497344345,0.011135514410193854,0.08493718935827632,0.9010407182348662
2,16,0.5914381710642649,0.6,6.231386450753489,0.20428815840901754,25.00683041314066,-0.01440561540303445,-0.012105429941233517,0.018816566881401514,0.08498097594597559,0.9860216941808417
2,17,0.6029048160092598,0.6,6.201690976635814,0.2550090898052667,25.00734043132027,0.004979667118619937,-0.00035095176869670385,0.0049920188056753086,0.08059618580628437,1.0666178799871262
2,18,0.6493211887428081,0.6,6.136965314668438,0.33156043046902084,25.008003552181208,0.009627893261648392,-0.002903971008038668,0.010056310271328328,0.0971873456065436,1.1638052255936697
2,19,0.6410854390633793,0.6,6.123179547284437,0.3512627082812175,25.008706077597772,0.0257769982548122,-0.005525406734167292,0.026362544615544468,0.11274643800546907,1.2765516635991387
2,20,0.5827549268991611,0.6,6.1888482630715504,0.2747170780254257,25.00925551175382,-0.019161712758778746,-0.008871809418450402,0.0211158764489483,0.1096030857364157,1.3861547493355544
2,21,0.5549112036583955,0.6,6.17489118716535,0.31893715612805235,25.00989338606608,-0.013341782161350051,-0.008157915419939713,0.015638245913139,0.10131488674770975,1.4874696360832642
2,22,0.3704925177233507,0.6,6.255216708520688,0.24121216551841965,25.010375810397115,0.0024334206593935453,-0.012845522979925273,0.013073981670988817,0.0981082220563652,1.5855778581396294
2,23,0.6890454961629116,0.6,6.185761457499084,0.2344766054187716,25.010844763607953,0.01869560441683714,-0.00132988422309592,0.018742844409472638,0.09925396493578176,1.6848318230754111
2,24,0.6064513937899954,0.6,6.184384431610347,0.2763709244682981,25.011397505456888,-0.023824984997737338,0.003036039044620014,0.024017648578136586,0.09367154649742272,1.7785033695728338
2,25,0.5845578250065501,0.6,6.1929860957555505,0.276629683221525,25.011950764823332,0.010211216687734517,0.008214059370248113,0.013104950117487236,0.10403134021870426,1.8825347097915381
2,26,0.5816967607764759,0.6,6.169576998778209,0.3020305598558677,25.012554825943045,0.0037895401102134114,0.002656879749662359,0.004628133992343155,0.11233391069994293,1.9948686204914812
2,27,0.5454862230919306,0.6,6.165713658016945,0.3311433609765299,25.013217112665,0.006980641121834972,0.00019279384513077216,0.006983302939052102,0.12033152456732663,2.115200145058808
2,28,0.6242266875106471,0.6,6.090648245591458,0.4156190360810974,25.014048350737163,0.009271625561364264,0.0019275384906521618,0.009469870388927656,0.13879428457739032,2.2539944296361982
2,29,0.6006245482222896,0.6,6.163817092939185,0.3083519600635618,25.01466505465729,-0.021854213643881442,-0.0006713415461452177,0.02186452271292457,0.1332643039541887,2.3872587335903868
2,30,0.5575785604535735,0.6,6.109083791383919,0.4219245874511732,25.015508903832192,0.018336112914548158,0.0014844958138007808,0.01839610732291622,0.14683143317951464,2.5340901667699014
2,31,0.6730148981216219,0.6,6.10058442413935,0.37036660225095575,25.016249637036694,-0.004971399538858809,-0.000500840942848221,0.004996564322111612,0.1494387422449075,2.683528909014809
2,32,0.6328218739329862,0.6,6.086292226843216,0.41088054231316207,25.01707139812132,-0.01117201942807352,-0.010770990694039948,0.015518642293459416,0.13752085875139844,2.8210497677662074
2,33,0.5213993816866583,0.6,6.182360291927527,0.3264385822504431,25.017724275285822,-0.006573414084122448,-0.003912170521740163,0.0076495000433042725,0.13152213985192993,2.9525719076181374
2,34,0.5734519596238418,0.6,6.132592790233121,0.3789470964342246,25.01848216947869,-0.008625338117156182,-0.0011246598255955271,0.008698351416134894,0.13977910201248805,3.0923510096306255
2,35,0.5378808614034798,0.6,6.151616206055368,0.36436773767419206,25.01921090495404,-0.0026189570505689673,0.017358789976857133,0.01755524210865121,0.13247629261914856,3.224827302249774
2,36,0.646022579412515,0.6,6.109529109391015,0.37236528944262115,25.019955635532924,-0.008036212586038859,0.00011498899870062375,0.008037035224374193,0.12455153615152811,3.349378838401302
2,37,0.6458300488376851,0.6,6.148380466874532,0.3137752123304644,25.020583185957584,-0.005531582889129147,0.02225944331738259,0.02293646062624037,0.11571960211729584,3.465098440518598
2,38,0.5924205191590948,0.6,6.134372683305867,0.37020784835009346,25.021323601654284,0.014443948094566809,-0.0006964157844693558,0.014460727212121742,0.12985753196847746,3.5949559724870754
2,39,0.6483960561277032,0.6,6.135951224851553,0.32847060782057,25.021980542869926,0.004234327679315962,0.003114470715541555,0.005256373153971018,0.1293875281993286,3.724343500686404
2,40,0.5589123204017308,0.6,6.182503581869051,0.3115785565229985,25.022603699982973,0.005521229715393114,-0.001931767015498399,0.005849418891847935,0.13084460297795966,3.855188103664364
2,41,0.6436356094611302,0.6,6.127275902290599,0.34621715135890574,25.02329613428569,-0.019355023738549984,-0.011539503636520095,0.022533909738371945,0.13731754556910913,3.9925056492334727
2,42,0.6615736645272005,0.6,6.141426277967984,0.3132014333236221,25.023922537152337,-0.021641026051425465,-0.004060717962598319,0.022018706568058086,0.13210617245298975,4.124611821686463
2,43,0.532697046790218,0.6,6.172437437162543,0.3344104057455621,25.02459135796383,-0.006352698677206784,0.0009945445703071175,0.006430077712260731,0.12554285356236233,4.250154675248825
2,44,0.6109276667858857,0.6,6.172031434954171,0.2927884309173546,25.025176934825662,-0.011987957430455554,0.008656529228158533,0.014786704218059462,0.12726249595733738,4.3774171712061625
2,45,0.6045329160199272,0.6,6.127667215738363,0.3625100473876241,25.02590195492044,0.01708131558472633,-0.010612222874459091,0.020109465841792202,0.13735000670618555,4.514767177912348
2,46,0.5788670918164442,0.6,6.159378528995009,0.3194009275753609,25.02654075677559,0.009304845650609175,-0.00964606424206264,0.013402488871238056,0.13339023593313779,4.648157413845485
2,47,0.639548818348251,0.6,6.145907565007156,0.3147502412573224,25.027170257258103,0.008623908673373577,-0.005256405931019397,0.010099584353741687,0.13265015917098677,4.780807573016472
2,48,0.6465574634923035,0.6,6.151418062079641,0.309397182139007,25.02778905162238,0.010750770890385595,-0.0017531640232701996,0.010892780124011098,0.1340968451002612,4.914904418116733
2,49,0.6268787362674464,0.6,6.089845336950427,0.40503946147481396,25.02859913054533,0.01031536265125103,-0.004040322938509372,0.011078398624091377,0.11846796187383071,5.033372379990564
2,50,0.5786892281806446,0.6,6.167355199347317,0.3166594976218792,25.029232449540576,-0.02298141504253305,0.018227236001279595,0.02933219339912219,0.10400383880383356,5.137376218794397
2,51,0.5349186550726917,0.6,6.222116375300981,0.24516248778038735,25.029722774516138,-0.011791111636479352,-0.014013472930393105,0.01831414036188374,0.10038765814351647,5.237763876937914
2,52,0.6926417098959263,0.6,6.148054669585364,0.2956881620445045,25.030314150840226,0.011712091379580505,-0.0026393734859268786,0.012005805965525921,0.11265327500332087,5.350417151941234
2,53,0.6987406083180777,0.6,6.142771706663928,0.3020909314880154,25.0309183327032,0.01751297909347985,0.002053325637779597,0.017632940279585403,0.11691611356793256,5.467333265509167
2,54,0.6138613666094633,0.6,6.142905648196311,0.3359428248389542,25.03159021835288,0.004404541289931902,0.014713219561423383,0.015358346715625568,0.11767584236545942,5.585009107874626
2,55,0.5705400202833614,0.6,6.120185967768715,0.39330109525078566,25.03237682054338,0.013040362228466763,-0.008402903954793066,0.015513215073707306,0.1338359656730883,5.7188450735477145
2,56,0.6357713385750944,0.6,6.102758741998425,0.38565920794241915,25.033148138959266,-0.0077934262111300865,0.012978252669735854,0.015138445576340897,0.12238405158278964,5.841229125130504
